name,link
"Flower","https://www.eu-startups.com/directory/flower/"
"porkchop","https://www.eu-startups.com/directory/porkchop/"
"Encore","https://www.eu-startups.com/directory/encore-2/"
"Ecommatrix","https://www.eu-startups.com/directory/ecommatrix/"
"Decode","https://www.eu-startups.com/directory/decode/"
"Scrintal","https://www.eu-startups.com/directory/scrintal/"
"Sizzle","https://www.eu-startups.com/directory/sizzle/"
"SKOSH","https://www.eu-startups.com/directory/skosh/"
"Consenz","https://www.eu-startups.com/directory/consenz/"
"Chimer","https://www.eu-startups.com/directory/chimer/"
"Caterking","https://www.eu-startups.com/directory/caterking/"
"Cappy","https://www.eu-startups.com/directory/cappy/"
"CanaryBit","https://www.eu-startups.com/directory/canarybit/"
"Call Knut","https://www.eu-startups.com/directory/call-knut/"
"Brink Commerce","https://www.eu-startups.com/directory/brink-commerce/"
"Bemlo (YC W22)","https://www.eu-startups.com/directory/bemlo-yc-w22/"
"UXStream","https://www.eu-startups.com/directory/uxstream/"
"Vetrik","https://www.eu-startups.com/directory/vetrik/"
"Vividye AB","https://www.eu-startups.com/directory/vividye-ab/"
"Allihoop","https://www.eu-startups.com/directory/allihoop/"
"WordDiagnostics","https://www.eu-startups.com/directory/worddiagnostics/"
"Women Cycles","https://www.eu-startups.com/directory/women-cycles/"
"Vaam","https://www.eu-startups.com/directory/vaam/"
"Urban Oasis","https://www.eu-startups.com/directory/urban-oasis-2/"
"VEAT","https://www.eu-startups.com/directory/veat/"
"Aline","https://www.eu-startups.com/directory/aline/"
"Platehero","https://www.eu-startups.com/directory/platehero/"
"Sparly","https://www.eu-startups.com/directory/sparly/"
"Swiftly","https://www.eu-startups.com/directory/swiftly/"
"Wavi Analytics AB","https://www.eu-startups.com/directory/wavi-analytics-ab/"
"Spher","https://www.eu-startups.com/directory/spher/"
"Svadia","https://www.eu-startups.com/directory/svadia/"
"Bosnok","https://www.eu-startups.com/directory/bosnok/"
"Aalva","https://www.eu-startups.com/directory/aalva/"
"Qopywriter.ai","https://www.eu-startups.com/directory/qopywriter-ai/"
"Turbotic","https://www.eu-startups.com/directory/turbotic-2/"
"Ecobloom","https://www.eu-startups.com/directory/ecobloom/"
"ADix","https://www.eu-startups.com/directory/adix/"
"Capcito","https://www.eu-startups.com/directory/capcito/"
"MERPHI","https://www.eu-startups.com/directory/merphi-ab/"
"SWITCHR","https://www.eu-startups.com/directory/switchr/"
"NAG Studios","https://www.eu-startups.com/directory/nag-studios-2/"
"Madden Analytics","https://www.eu-startups.com/directory/madden-analytics/"
"Local Purse","https://www.eu-startups.com/directory/local-purse/"
"Off Script","https://www.eu-startups.com/directory/off-script/"
"Redare","https://www.eu-startups.com/directory/redare/"
"Respaces","https://www.eu-startups.com/directory/respaces/"
"Ezeride","https://www.eu-startups.com/directory/ezeride/"
"Buddywise","https://www.eu-startups.com/directory/buddywise/"
"Plexigrid","https://www.eu-startups.com/directory/plexigrid/"
"Pixelgen Technologies","https://www.eu-startups.com/directory/pixelgen-technologies/"
"Ouriginal","https://www.eu-startups.com/directory/ouriginal/"
"Ohcleo","https://www.eu-startups.com/directory/ohcleo/"
"Olivia","https://www.eu-startups.com/directory/olivia/"
"Nyctea Technologies","https://www.eu-startups.com/directory/nyctea-technologies/"
"Nutrie","https://www.eu-startups.com/directory/nutrie/"
"Noodl","https://www.eu-startups.com/directory/noodl/"
"Nordtech Group","https://www.eu-startups.com/directory/nordtech-group/"
"New Logic","https://www.eu-startups.com/directory/new-logic/"
"Movesta","https://www.eu-startups.com/directory/movesta/"
"Mothership","https://www.eu-startups.com/directory/mothership/"
"Mallax Pharmaceuticals","https://www.eu-startups.com/directory/mallax-pharmaceuticals/"
"Lucero","https://www.eu-startups.com/directory/lucero/"
"Lassie","https://www.eu-startups.com/directory/lassie/"
"Kavall","https://www.eu-startups.com/directory/kavall/"
"K Sweden","https://www.eu-startups.com/directory/k-sweden/"
"GydEd","https://www.eu-startups.com/directory/gyded/"
"H2 Green Steel","https://www.eu-startups.com/directory/h2-green-steel/"
"SweGreen","https://www.eu-startups.com/directory/swegreen/"
"Movvio","https://www.eu-startups.com/directory/movvio/"
"iconik","https://www.eu-startups.com/directory/iconik/"
"MIOO CYCLING","https://www.eu-startups.com/directory/mioo-cycling/"
"Sensorem AB","https://www.eu-startups.com/directory/sensorem-ab/"
"Adapteo","https://www.eu-startups.com/directory/adapteo/"
"Appmost","https://www.eu-startups.com/directory/appmost/"
"Norban","https://www.eu-startups.com/directory/norban/"
