name,link
"holipay","https://www.eu-startups.com/directory/holipay/"
"Unique Science","https://www.eu-startups.com/directory/unique-science/"
"Vatogo","https://www.eu-startups.com/directory/vatogo/"
"Vuit","https://www.eu-startups.com/directory/vuit/"
"Five Elements Labs","https://www.eu-startups.com/directory/five-elements-labs/"
"FidoRent","https://www.eu-startups.com/directory/fidorent/"
"Eudrop","https://www.eu-startups.com/directory/eudrop/"
"Eoliann","https://www.eu-startups.com/directory/eoliann/"
"Elettrica Wave","https://www.eu-startups.com/directory/elettrica-wave/"
"Deckx","https://www.eu-startups.com/directory/deckx/"
"Congrify","https://www.eu-startups.com/directory/congrify/"
"CoinFlow","https://www.eu-startups.com/directory/coinflow/"
"Your Call System","https://www.eu-startups.com/directory/your-call-system/"
"ZEPHYR","https://www.eu-startups.com/directory/zephyr/"
"Botshelf.ai","https://www.eu-startups.com/directory/botshelf-ai/"
"Zeroo Pay","https://www.eu-startups.com/directory/zeroo-pay/"
"Zonzers","https://www.eu-startups.com/directory/zonzers/"
"Dotting","https://www.eu-startups.com/directory/dotting/"
"Apeiron Lab Technology","https://www.eu-startups.com/directory/apeiron-lab-technology/"
"Centro Merida","https://www.eu-startups.com/directory/centro-merida/"
"Builder-IT","https://www.eu-startups.com/directory/builder-it/"
"Bugpilot","https://www.eu-startups.com/directory/bugpilot/"
"BUFAGA","https://www.eu-startups.com/directory/bufaga/"
"32BIT","https://www.eu-startups.com/directory/32bit/"
"360TRACK","https://www.eu-startups.com/directory/360track/"
"tipbig","https://www.eu-startups.com/directory/tipbig/"
"Hupry","https://www.eu-startups.com/directory/hupry/"
"Pelrio SRL","https://www.eu-startups.com/directory/pelrio-srl/"
"Infinity Electric Energy","https://www.eu-startups.com/directory/infinity-electric-energy/"
"CyLock","https://www.eu-startups.com/directory/cylock/"
"BOS5","https://www.eu-startups.com/directory/bos5/"
"Baky","https://www.eu-startups.com/directory/baky/"
"Pappe","https://www.eu-startups.com/directory/pappe-srl/"
"Pigro","https://www.eu-startups.com/directory/pigro-2/"
"Poleepo","https://www.eu-startups.com/directory/poleepo/"
"SANEVO","https://www.eu-startups.com/directory/sanevo/"
"Playerself","https://www.eu-startups.com/directory/playerself/"
"Sblam","https://www.eu-startups.com/directory/sblam/"
"PausePay","https://www.eu-startups.com/directory/pausepay/"
"Partseeker","https://www.eu-startups.com/directory/partseeker/"
"Paperbox Health","https://www.eu-startups.com/directory/paperbox-health/"
"Palabra","https://www.eu-startups.com/directory/palabra/"
"Senior Safety","https://www.eu-startups.com/directory/senior-safety/"
"OneMessage.Chat","https://www.eu-startups.com/directory/onemessage-chat/"
"One Transcriber","https://www.eu-startups.com/directory/one-transcriber/"
"ONE-SYS","https://www.eu-startups.com/directory/one-sys/"
"Omnigrasp","https://www.eu-startups.com/directory/omnigrasp/"
"Shop3","https://www.eu-startups.com/directory/shop3/"
"Offr Italia","https://www.eu-startups.com/directory/offr-italia/"
"Tuduu","https://www.eu-startups.com/directory/tuduu/"
"NotOnlyDesk","https://www.eu-startups.com/directory/notonlydesk/"
"Sinergy Flow","https://www.eu-startups.com/directory/sinergy-flow/"
"Sisterly","https://www.eu-startups.com/directory/sisterly/"
"SNX Company","https://www.eu-startups.com/directory/snx-company/"
"Sourcemate","https://www.eu-startups.com/directory/sourcemate/"
"Starcks","https://www.eu-startups.com/directory/starcks/"
"Steel","https://www.eu-startups.com/directory/steel/"
"Storykube","https://www.eu-startups.com/directory/storykube/"
"Neyen","https://www.eu-startups.com/directory/neyen/"
"Needleye Robotics","https://www.eu-startups.com/directory/needleye-robotics/"
"Synapsia-AI","https://www.eu-startups.com/directory/synapsia-ai/"
"Takyon","https://www.eu-startups.com/directory/takyon/"
"Textura 3D","https://www.eu-startups.com/directory/textura-3d/"
"The originals","https://www.eu-startups.com/directory/the-originals/"
"Morelli Tech","https://www.eu-startups.com/directory/morelli-tech/"
"Moovegreen","https://www.eu-startups.com/directory/moovegreen/"
"MoodWood","https://www.eu-startups.com/directory/moodwood/"
"Hotiday","https://www.eu-startups.com/directory/hotiday/"
"Homsai","https://www.eu-startups.com/directory/homsai/"
"HMDrive","https://www.eu-startups.com/directory/hmdrive/"
"Heco","https://www.eu-startups.com/directory/heco/"
"Growy","https://www.eu-startups.com/directory/growy/"
"Value Matters","https://www.eu-startups.com/directory/value-matters/"
"SavingBud","https://www.eu-startups.com/directory/savingbud/"
"Sibill","https://www.eu-startups.com/directory/sibill/"
"TechStar","https://www.eu-startups.com/directory/techstar/"
"Teta","https://www.eu-startups.com/directory/teta/"
"Treepli","https://www.eu-startups.com/directory/treepli/"
